"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Scotland","Southern Scotland","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","West Central Scotland","Outside London","85","[c]","32690","28200"
"Leaver Dept.","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","170","[c]","47840","42950"
"Leaver Dept.","2022","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","50","[c]","37050","31320"
"Leaver Dept.","2022","Unknown","South East (England)","Kent","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Devon","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","395","[c]","43740","39330"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","405","[c]","36880","32000"
"Leaver Dept.","2022","Unknown","Wales","East Wales","Outside London","140","[c]","34110","29540"
"Leaver Dept.","2022","Unknown","Wales","West Wales and The Valleys","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","West Midlands","Outside London","245","[c]","35850","28710"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","35","[c]","45860","40570"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","45","[c]","37950","36500"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","485","[c]","38310","30870"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","205","[c]","26670","26130"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","105","[c]","25920","23140"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Lincolnshire","Outside London","45","[c]","26340","26010"
"New entrant CS","2022","Declared disabled","East of England","Bedfordshire and Hertfordshire","Outside London","70","[c]","28540","28140"
"New entrant CS","2022","Declared disabled","East of England","East Anglia","Outside London","155","[c]","26050","24690"
"New entrant CS","2022","Declared disabled","East of England","Essex","Outside London","55","[c]","27430","25600"
"New entrant CS","2022","Declared disabled","London","Inner London - East","London","240","[c]","34540","31060"
"New entrant CS","2022","Declared disabled","London","Inner London - West","London","525","[c]","36200","32790"
"New entrant CS","2022","Declared disabled","London","Outer London - East and North East","London","65","[c]","30030","30200"
"New entrant CS","2022","Declared disabled","London","Outer London - South","London","80","[c]","35220","31060"
"New entrant CS","2022","Declared disabled","London","Outer London - West and North West","London","90","[c]","31260","31060"
"New entrant CS","2022","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Outside London","220","[c]","25720","22170"
"New entrant CS","2022","Declared disabled","North East (England)","Tees Valley and Durham","Outside London","85","[c]","28750","27330"
"New entrant CS","2022","Declared disabled","North West (England)","Cheshire","Outside London","50","[c]","29360","27340"
"New entrant CS","2022","Declared disabled","North West (England)","Cumbria","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","Greater Manchester","Outside London","220","[c]","29040","26590"
"New entrant CS","2022","Declared disabled","North West (England)","Lancashire","Outside London","160","[c]","24970","21260"
"New entrant CS","2022","Declared disabled","North West (England)","Merseyside","Outside London","235","[c]","26710","24880"
"New entrant CS","2022","Declared disabled","Northern Ireland","Northern Ireland","Outside London","30","[c]","32650","30350"
"New entrant CS","2022","Declared disabled","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Eastern Scotland","Outside London","210","[c]","27190","26590"
"New entrant CS","2022","Declared disabled","Scotland","Highlands and Islands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","North Eastern Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Southern Scotland","Outside London","40","[c]","24990","27230"
"New entrant CS","2022","Declared disabled","Scotland","West Central Scotland","Outside London","220","[c]","27560","25730"
"New entrant CS","2022","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","105","[c]","30280","27570"
"New entrant CS","2022","Declared disabled","South East (England)","Hampshire and Isle of Wight","Outside London","125","[c]","26790","23990"
"New entrant CS","2022","Declared disabled","South East (England)","Kent","Outside London","90","[c]","27530","26130"
"New entrant CS","2022","Declared disabled","South East (England)","Surrey, East and West Sussex","Outside London","100","[c]","28630","27570"
"New entrant CS","2022","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South West (England)","Devon","Outside London","80","[c]","26720","23170"
"New entrant CS","2022","Declared disabled","South West (England)","Dorset and Somerset","Outside London","65","[c]","26800","25890"
"New entrant CS","2022","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","290","[c]","31290","27130"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","35","[c]","29890","27500"
"New entrant CS","2022","Declared disabled","Wales","East Wales","Outside London","190","[c]","27250","23880"
"New entrant CS","2022","Declared disabled","Wales","West Wales and The Valleys","Outside London","100","[c]","25400","22600"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","70","[c]","27810","26350"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Outside London","100","[c]","26320","24170"
"New entrant CS","2022","Declared disabled","West Midlands (England)","West Midlands","Outside London","270","[c]","28230","27570"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","45","[c]","25570","23170"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","North Yorkshire","Outside London","70","[c]","32330","29180"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","South Yorkshire","Outside London","100","[c]","27860","25300"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","West Yorkshire","Outside London","215","[c]","29880","26970"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","1130","[c]","26990","25000"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","590","[c]","24950","23140"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Lincolnshire","Outside London","300","[c]","27100","25000"
"New entrant CS","2022","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Outside London","405","[c]","29380","28140"
"New entrant CS","2022","Declared non-disabled","East of England","East Anglia","Outside London","1090","[c]","26690","24800"
"New entrant CS","2022","Declared non-disabled","East of England","Essex","Outside London","395","[c]","28840","24800"
"New entrant CS","2022","Declared non-disabled","London","Inner London - East","London","1690","[c]","38040","32330"
"New entrant CS","2022","Declared non-disabled","London","Inner London - West","London","3560","[c]","38180","34020"
"New entrant CS","2022","Declared non-disabled","London","Outer London - East and North East","London","390","[c]","30350","31060"
"New entrant CS","2022","Declared non-disabled","London","Outer London - South","London","420","[c]","32930","31060"
"New entrant CS","2022","Declared non-disabled","London","Outer London - West and North West","London","670","[c]","31560","31020"
"New entrant CS","2022","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","Outside London","1825","[c]","26240","21800"
"New entrant CS","2022","Declared non-disabled","North East (England)","Tees Valley and Durham","Outside London","660","[c]","26450","23170"
"New entrant CS","2022","Declared non-disabled","North West (England)","Cheshire","Outside London","275","[c]","27580","23170"
"New entrant CS","2022","Declared non-disabled","North West (England)","Cumbria","Outside London","250","[c]","25940","21300"
"New entrant CS","2022","Declared non-disabled","North West (England)","Greater Manchester","Outside London","1755","[c]","28280","26590"
"New entrant CS","2022","Declared non-disabled","North West (England)","Lancashire","Outside London","945","[c]","26150","23140"
"New entrant CS","2022","Declared non-disabled","North West (England)","Merseyside","Outside London","1430","[c]","25900","23320"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Northern Ireland","Outside London","260","[c]","29160","26590"
"New entrant CS","2022","Declared non-disabled","Overseas","Overseas","Overseas","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Eastern Scotland","Outside London","1635","[c]","29160","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Highlands and Islands","Outside London","105","[c]","28050","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","North Eastern Scotland","Outside London","140","[c]","32380","27570"
"New entrant CS","2022","Declared non-disabled","Scotland","Southern Scotland","Outside London","440","[c]","24580","21260"
"New entrant CS","2022","Declared non-disabled","Scotland","West Central Scotland","Outside London","1700","[c]","29300","27230"
"New entrant CS","2022","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","690","[c]","29390","28140"
"New entrant CS","2022","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Outside London","1005","[c]","29240","26130"
"New entrant CS","2022","Declared non-disabled","South East (England)","Kent","Outside London","480","[c]","27010","25000"
"New entrant CS","2022","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Outside London","775","[c]","28840","26970"
"New entrant CS","2022","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Outside London","150","[c]","25280","21260"
"New entrant CS","2022","Declared non-disabled","South West (England)","Devon","Outside London","600","[c]","27480","24150"
"New entrant CS","2022","Declared non-disabled","South West (England)","Dorset and Somerset","Outside London","385","[c]","27410","24800"
"New entrant CS","2022","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","2260","[c]","30780","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","250","[c]","31810","29230"
"New entrant CS","2022","Declared non-disabled","Wales","East Wales","Outside London","1495","[c]","29050","25860"
"New entrant CS","2022","Declared non-disabled","Wales","West Wales and The Valleys","Outside London","980","[c]","25970","21840"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","380","[c]","26830","24620"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Outside London","620","[c]","27590","24090"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","West Midlands","Outside London","1840","[c]","28750","26590"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","340","[c]","25210","23140"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Outside London","405","[c]","31050","26370"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Outside London","520","[c]","28100","26310"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Outside London","1655","[c]","28910","26590"
"New entrant CS","2022","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","70","[c]","27020","26820"
"New entrant CS","2022","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","24820","21260"
"New entrant CS","2022","Undeclared","East Midlands (England)","Lincolnshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Bedfordshire and Hertfordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","East Anglia","Outside London","40","[c]","28540","27570"
"New entrant CS","2022","Undeclared","East of England","Essex","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Inner London - East","London","80","[c]","37060","32020"
"New entrant CS","2022","Undeclared","London","Inner London - West","London","280","[c]","36680","34020"
"New entrant CS","2022","Undeclared","London","Outer London - East and North East","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Outer London - South","London","30","[c]","34420","31100"
"New entrant CS","2022","Undeclared","London","Outer London - West and North West","London","40","[c]","30370","31060"
"New entrant CS","2022","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Outside London","90","[c]","25850","21260"
"New entrant CS","2022","Undeclared","North East (England)","Tees Valley and Durham","Outside London","40","[c]","29550","28200"
"New entrant CS","2022","Undeclared","North West (England)","Cheshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Cumbria","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Greater Manchester","Outside London","85","[c]","29380","26590"
"New entrant CS","2022","Undeclared","North West (England)","Lancashire","Outside London","45","[c]","25550","21260"
"New entrant CS","2022","Undeclared","North West (England)","Merseyside","Outside London","80","[c]","26450","23170"
"New entrant CS","2022","Undeclared","Northern Ireland","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Eastern Scotland","Outside London","60","[c]","29250","27230"
"New entrant CS","2022","Undeclared","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","West Central Scotland","Outside London","55","[c]","28610","27230"
"New entrant CS","2022","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","[c]","29120","27200"
"New entrant CS","2022","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","65","[c]","28150","25660"
"New entrant CS","2022","Undeclared","South East (England)","Kent","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","45","[c]","30270","26610"
"New entrant CS","2022","Undeclared","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Devon","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Dorset and Somerset","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","[c]","29860","26920"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","East Wales","Outside London","60","[c]","28290","26820"
"New entrant CS","2022","Undeclared","Wales","West Wales and The Valleys","Outside London","70","[c]","25800","21840"
"New entrant CS","2022","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","West Midlands","Outside London","95","[c]","29510","27570"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","North Yorkshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","South Yorkshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","West Yorkshire","Outside London","75","[c]","29620","26590"
"New entrant CS","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","730","[c]","27500","26130"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","330","[c]","25010","23140"
"New entrant CS","2022","Unknown","East Midlands (England)","Lincolnshire","Outside London","85","[c]","27260","26350"
"New entrant CS","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","245","[c]","28770","27570"
"New entrant CS","2022","Unknown","East of England","East Anglia","Outside London","480","[c]","27540","24800"
"New entrant CS","2022","Unknown","East of England","Essex","Outside London","305","[c]","26910","24880"
"New entrant CS","2022","Unknown","London","Inner London - East","London","870","[c]","36820","32090"
"New entrant CS","2022","Unknown","London","Inner London - West","London","3400","[c]","37610","32790"
"New entrant CS","2022","Unknown","London","Outer London - East and North East","London","220","[c]","29090","29020"
"New entrant CS","2022","Unknown","London","Outer London - South","London","630","[c]","34480","30600"
"New entrant CS","2022","Unknown","London","Outer London - West and North West","London","470","[c]","29690","28650"
"New entrant CS","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","Outside London","855","[c]","26460","24880"
"New entrant CS","2022","Unknown","North East (England)","Tees Valley and Durham","Outside London","435","[c]","26910","23140"
"New entrant CS","2022","Unknown","North West (England)","Cheshire","Outside London","255","[c]","28290","24800"
"New entrant CS","2022","Unknown","North West (England)","Cumbria","Outside London","75","[c]","28580","27350"
"New entrant CS","2022","Unknown","North West (England)","Greater Manchester","Outside London","1370","[c]","29540","26590"
"New entrant CS","2022","Unknown","North West (England)","Lancashire","Outside London","450","[c]","25810","23140"
"New entrant CS","2022","Unknown","North West (England)","Merseyside","Outside London","1100","[c]","25650","24800"
"New entrant CS","2022","Unknown","Northern Ireland","Northern Ireland","Outside London","295","[c]","26610","24470"
"New entrant CS","2022","Unknown","Overseas","Overseas","Overseas","40","[c]","39780","37990"
"New entrant CS","2022","Unknown","Scotland","Eastern Scotland","Outside London","1385","[c]","30200","27230"
"New entrant CS","2022","Unknown","Scotland","Highlands and Islands","Outside London","55","[c]","27340","27020"
"New entrant CS","2022","Unknown","Scotland","North Eastern Scotland","Outside London","110","[c]","28410","27230"
"New entrant CS","2022","Unknown","Scotland","Southern Scotland","Outside London","210","[c]","24240","22000"
"New entrant CS","2022","Unknown","Scotland","West Central Scotland","Outside London","1175","[c]","28780","26580"
"New entrant CS","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","470","[c]","28780","26310"
"New entrant CS","2022","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","600","[c]","28270","24880"
"New entrant CS","2022","Unknown","South East (England)","Kent","Outside London","505","[c]","26250","24880"
"New entrant CS","2022","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","405","[c]","29230","25770"
"New entrant CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","60","[c]","26610","24850"
"New entrant CS","2022","Unknown","South West (England)","Devon","Outside London","325","[c]","26670","23140"
"New entrant CS","2022","Unknown","South West (England)","Dorset and Somerset","Outside London","245","[c]","26300","23140"
"New entrant CS","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1080","[c]","30510","26580"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","575","[c]","27780","26310"
"New entrant CS","2022","Unknown","Wales","East Wales","Outside London","795","[c]","27180","23880"
"New entrant CS","2022","Unknown","Wales","West Wales and The Valleys","Outside London","535","[c]","24650","21840"
"New entrant CS","2022","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","175","[c]","25940","23140"
"New entrant CS","2022","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","345","[c]","28040","24430"
"New entrant CS","2022","Unknown","West Midlands (England)","West Midlands","Outside London","1310","[c]","28320","25000"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","200","[c]","25100","23140"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","165","[c]","30380","28000"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","580","[c]","29430","25000"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","1440","[c]","29160","26310"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or 10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest 10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest 10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
